id,likes,shares,comments,views
184586842007051_1025482682920873,5,0,0,0
197918933631610_898932055598570,110,4,64,0
457459190124669_509058088298112,0,0,0,0
100003557436339_7937282953066874,0,0,0,0
388269755048066_874430531372395,2,0,0,0
100032312057685_1158887918531599,0,0,0,0
721328631239994_918413910319223,0,0,0,0
100040962249076_1239756924066371,0,0,0,0
389401758085255_1241575307258354,3,0,1,0
2023168317797126_894347556066937,4,0,0,0
679838285560495_2651737838370520,0,0,0,0
100025211081486_1657452575105096,0,0,0,0
100052281602746_1059722639113780,0,0,0,0
184586842007051_1024755659660242,3,0,0,0
100003348652886_7947369975384545,0,0,0,0
100027592492203_1556014848661583,0,0,0,0
100007059374033_3799904473588161,0,0,0,0
100000074053298_8492961994049518,0,0,0,0
1202752734_10229937420878629,0,0,0,0
106584670094311_1563215831097847,0,0,0,0
104783221047128_904864151660444,30,0,0,0
184586842007051_1028303782638763,2,0,0,0
110269838809177_345026392009004,5,4,1,0
61554998547138_122162893844166618,0,0,0,0
627029036_10160489678564037,0,0,0,0
117548776744464_922522233223205,4,10,0,0
100037710442506_1172978500635820,0,0,0,0
2109755852498196_3087557584718013,0,0,0,0
273323156357553_1438330463776913,3,0,0,0
104955728088737_1225879305527104,0,0,0,0
61563805951500_122098556816460198,0,0,0,0
100733921444698_981715350423471,4,0,0,0
100094335639512_350115478142971,0,0,0,0
275144901572401_420834090336814,0,0,0,0
388269755048066_876956677786447,1,0,0,0
2051105441819026_1264630197928772,0,0,0,0
335661090453871_1021612213303114,11,2,0,0
2680677391965801_8398034296896720,0,0,0,0
162616433599020_122155057814093991,1,0,0,0
2044447765834122_980891880502465,11,7,0,0
2097894073565292_8256960420991929,0,0,0,0
262607547877053_1744177116386748,0,0,0,0
783139265958192_1528449028093875,0,0,0,0
101030358659861_1054335813361237,6,0,0,0
100032312057685_1161521458268245,0,0,0,0
9513147255392298_26451412781139147,0,0,0,0
104292585391962_473757818745831,0,0,0,0
1488064121741756_1568992640315570,0,0,0,0
2023168317797126_896992802469079,0,1,0,0
100074872667979_515635544275530,0,0,0,0
104355317678518_1078607823995102,0,0,0,0
106119597951747_1168309820945122,0,0,0,0
111139223950902_934015448741829,27,1,1,0
726341611051693_2313313239021181,0,0,0,0
100068329307077_784790470475256,0,0,0,0
420805657088936_513795337789967,0,0,0,0
100094059505872_362936926851621,0,0,0,0
100094202415511_359306257219452,0,0,0,0
100002266233780_7970535203031942,0,0,0,0
100010745206433_2260724824295669,0,0,0,0
100074872667979_515524417619976,0,0,0,0
2023168317797126_898186809016345,3,0,1,0
777517807_10161379110572808,0,0,0,0
100047151218512_1018588936389471,0,0,0,0
105160000952767_1054397556686165,55,1,9,0
704157347_10161169837247348,0,0,0,0
898874953786706_2290797567927764,0,0,0,0
440865239385667_1010097681115757,10,0,1,0
100026933619249_1494357708138669,0,0,0,0
2037830259694385_3477246645752732,0,0,0,0
100040962249076_1243785520330178,0,0,0,0
436376504393738_1269618947736152,0,0,0,0
100052281602746_1063467068739337,0,0,0,0
100005399765917_2500573320132636,0,0,0,0
104783221047128_905505088263017,32,0,0,0
184586842007051_1029024502566691,3,0,0,0
170781491718162_1064619032334399,0,0,0,0
61562896057365_122108312336429868,0,0,0,0
100090713974963_432504569783339,0,0,0,0
894786142336271_951010016713883,0,0,0,0
451716648272741_7911147758996222,0,0,0,0
869956119703153_8354062284625795,0,0,0,0
102299236006165_462380396669239,9,1,1,0
311882933718077_869235464649485,0,0,0,0
1428287537521422_2323769644639869,0,0,0,0
1644054022550428_3819758778313264,0,0,0,0
1678864609065057_3867360770215419,0,0,0,0
3621088628113826_4707062409516437,0,0,0,0
425229467643583_2742077462625427,0,0,0,0
218707752563775_1141118606989347,0,0,0,0
340264532498784_416687911523112,0,0,0,0
6672370542862824_7382297415203463,0,0,0,0
869956119703153_8353728081325882,0,0,0,0
112229896796604_831109102332660,22,2,1,0
100007732514335_3709925329275181,0,0,0,0
103646175060989_1049855897148304,0,0,0,0
2023168317797126_897693459065680,3,0,1,0
100025204603043_1675185306664940,0,0,0,0
702443907550431_1286133152514834,0,0,0,0
2037830259694385_3476527192491344,0,0,0,0
2037830259694385_3476404299170300,0,0,0,0
100004936088871_2724564857718024,0,0,0,0
675093499872505_1344054126309769,0,0,0,0
2023168317797126_897580329076993,4,3,2,0
100010566512385_2239983043030558,0,0,0,0
2023168317797126_897530862415273,0,0,0,0
291535204318665_940507877885519,2,0,0,0
100006461854912_4739939829564699,0,0,0,0
106584670094311_1563292431090187,0,0,0,0
100040962249076_1243197517055645,0,0,0,0
457459190124669_511840421353212,0,0,0,0
100052281602746_1062826028803441,0,0,0,0
100079688856127_479036981429260,0,0,0,0
100059509338261_873040164689620,0,0,0,0
100003810898452_3279340875536243,0,0,0,0
100062114521765_847895287290948,0,0,0,0
100001574169921_8217184681677256,0,0,0,0
100003987761886_3006349309507965,0,0,0,0
100012760504484_1963158950786103,0,0,0,0
100000254568388_8538875612797506,0,0,0,0
100030541447101_1230951144599589,0,0,0,0
100007094050222_3820641551515609,0,0,0,0
1206842528_10234839131618471,0,0,0,0
106226889475868_920258710131262,0,0,0,0
100000254568388_8545097742175293,0,0,0,0
1059768967_10227821869466400,0,0,0,0
100002790560055_7311697028933243,0,0,0,0
359969144446623_894509489386664,1,0,0,0
196145553793336_1045274337606005,0,0,0,0
100003272332645_7970509989734666,0,0,0,0
708913370_10160977533758371,0,0,0,0
100073587502239_527957856333793,0,0,0,0
113677003692811_1015023743966491,2,0,0,0
101586279123182_488950140397570,1,0,0,0
105350228547810_511295951290880,2,0,0,0
723801329477274_1000877905102947,0,0,0,0
388750854630150_2689837421188137,0,0,0,0
109374234260674_1292787135388564,0,10,0,0
100004661709952_2803846329780730,0,0,0,0
174565896643_915973850558543,5,0,0,0
249764045046675_944089654399704,2,0,0,0
61561909996017_122113381406396999,0,0,0,0
1025151368_10229613602897462,0,0,0,0
100003909966641_2881494591990845,0,0,0,0
457459190124669_518320130705241,0,0,0,0
114591631541140_464974059841442,25,7,1,0
100001040124814_8427462360631684,0,0,0,0
100000188970478_8762672690415610,0,0,0,0
279629355224050_122173716530235959,6,0,0,0
593176599357586_872051631470080,0,0,0,0
100000434871132_8467022343322177,0,0,0,0
101628122517109_503011905712393,27,12,3,0
100060804247743_878470334189767,0,0,0,0
61563306116521_122110717130443537,0,0,0,0
404063112780194_122113319600433415,32,6,0,0
107856280847891_965658192024031,3,3,1,0
387310347802149_122102422076472003,0,0,0,0
103542821464485_536217949069650,1,0,0,0
100027146093077_1524200581828130,0,0,0,0
1616779695269585_954192900076753,0,0,0,0
495498560610642_826105122945147,40,5,5,0
100085646124564_466172909580909,0,0,0,0
106086418215432_901087452066998,4,0,0,0
61564549313190_122095087586484977,0,0,0,0
388269755048066_884105013738280,0,0,0,0
100032312057685_1168758104211247,0,0,0,0
100091178109910_428246786891255,0,0,0,0
294455743762238_122120176340368253,0,0,0,0
204100819453774_122165000906163576,0,0,1,0
1201838217652688_1237448464091663,0,0,0,0
61563268426831_122110056032442280,0,0,0,0
2037830259694385_3487442241399839,0,0,0,0
2037830259694385_3487444888066241,0,0,0,0
2023168317797126_904084908426535,2,1,0,0
100093638031493_380618905069374,0,0,0,0
1111745135560212_892774069549858,2,3,0,0
100064775100769_810005894501907,0,0,0,0
1040160790270927_1547664826187185,0,0,0,0
971981820834737_1250389529660630,0,0,0,0
170781491718162_1071930628269906,0,0,0,0
570357304893316_956588709603505,0,0,0,0
100094706166106_351370954696441,0,0,0,0
193018244068566_903867591783994,16,1,2,0
4161017587300265_7915435475191772,0,0,0,0
569594804841755_1042933264174571,0,0,0,0
570079565592614_616797167587520,0,0,0,0
1456048387982463_3854258348161443,0,0,0,0
276539052211017_122144917700272239,2,1,0,0
726341611051693_2322271064792065,0,0,0,0
104818138838473_482968097823237,0,0,0,0
848589960080140_989317839340684,0,0,0,0
884739033295381_1023948119374471,0,0,0,0
392197046482618_525545783147743,0,0,0,0
258988583975297_122137336022316030,1,0,0,0
1610469633069760_1647801612669895,0,0,0,0
437430672414764_468091089348722,0,0,0,0
633239042041011_869751518389761,0,0,0,0
162616433599020_122156752922093991,1,0,0,0
100040431666415_1231855381505506,0,0,0,0
1559684404974223_1564982417777755,0,0,0,0
374213825781609_122103763610469037,0,0,0,0
372527496471174_879190860909285,17,6,0,0
1654419784853211_3355374751424364,0,0,0,0
109806047829535_917415070424605,35,8,0,0
103542821464485_535994525758659,1,0,0,0
100027146093077_1523980118516843,0,0,0,0
100027146093077_1523973541850834,0,0,0,0
100089402520941_483591544630926,0,0,0,0
100052281602746_1069381974814513,0,0,0,0
42516528431_10161730579238432,0,0,0,0
52549761461_10161655384126462,0,0,0,0
111139820375486_1030744415504975,0,0,0,0
104783221047128_911641950982664,30,0,0,0
136442009765309_1028213219306392,3,0,3,0
170781491718162_1071769934952642,0,0,0,0
100029468558588_1217302552595352,0,0,0,0
100012003942303_1865260647217382,0,0,0,0
75544373046_840006678240968,47,6,40,0
100005460038893_2558368554355121,0,0,0,0
75544373046_839999598241676,21,4,4,0
303279126852635_1052140883578609,0,0,0,0
100006990765347_4006997449543241,0,0,0,0
100013752131731_1908107486324304,0,0,0,0
918730212124726_1426661281331614,0,0,0,0
104818138838473_482542771199103,0,0,0,0
546149271_10160785272814272,0,0,0,0
437430672414764_467614996062998,0,0,0,0
633239042041011_869285115103068,0,0,0,0
884739033295381_1023464316089518,0,0,0,0
1610469633069760_1647284452721611,0,0,0,0
726341611051693_2321680028184502,0,0,0,0
869956119703153_8408971745801515,0,0,0,0
162616433599020_122156629334093991,0,0,0,0
61562710695140_122108641196423689,0,0,0,0
164568416734152_122174510222089697,3,0,0,0
208931046998156_1219243402633577,0,0,0,0
100001871070711_26834182096227463,0,0,0,0
100060376596412_897627052259840,0,0,0,0
1201838217652688_1236954947474348,0,0,0,0
294455743762238_122119936994368253,0,0,0,0
258988583975297_122137128542316030,1,0,0,0
100002134618489_8062862550461485,0,0,0,0
815050873022630_1347434169784295,0,0,0,0
1628091148044974_1726131534907601,0,0,0,0
100015317613943_1907326823121220,0,0,0,0
388269755048066_883413203807461,0,0,0,0
410554533258700_1311393246508153,0,0,0,0
169750896231603_257458690794156,0,0,0,0
152925002098304_991092112814612,1,0,0,0
393611214002383_894963945982144,5,2,0,0
100032312057685_1168099187610472,0,0,0,0
208210096401634_971616678097573,10,1,0,0
508635966779415_1290846588558345,0,0,0,0
491984369907063_505098085262358,0,0,0,0
184849268797609_1162234131681486,0,0,0,0
100006296170883_3944531095766724,0,0,0,0
100010058044434_2248937462118167,0,0,0,0
100000059260255_26979719958279948,0,0,0,0
1628479074098717_922613923231047,0,0,0,0
2023168317797126_903354325166260,3,0,0,0
104314979182095_464545669833620,0,0,0,0
103542821464485_535298082494970,1,0,0,0
100027146093077_1523251451923043,0,0,0,0
100052281602746_1068620608223983,0,0,0,0
104783221047128_910921377721388,33,0,0,0
184586842007051_1034828211986320,5,0,0,0
2129860187064503_1099663921767247,43,8,2,0
47008068724_1064553001935380,0,0,0,0
107723167716762_925887749555014,16,11,2,0
194500637235945_1066616344911320,0,0,0,0
709582032508865_526987983012392,1,0,0,0
2008964369162802_1081543313575440,3,0,0,0
575925825861265_903673551786694,2,1,0,0
282889138127102_412999995116015,0,0,0,0
1621054958721267_1723372468489515,0,0,0,0
365776736893612_2892008744270386,0,0,0,0
1574945156114015_3795851910689984,0,0,0,0
683662918892742_1570242720234753,0,0,0,0
310197969528909_1425204958028199,0,0,0,0
642187139557646_904388385057221,13,4,0,0
154580431385337_808822281412884,123,5,16,0
700140187395837_1736815643728281,0,0,0,0
457459190124669_516980494172538,0,0,0,0
549229611908025_812617227725474,205,204,197,0
100059615370952_883656580298180,0,0,0,0
763209397_10160776071824398,0,0,0,0
111712097774576_814298547530322,0,0,0,0
388269755048066_882767373872044,0,0,0,0
100084842481338_470224799148932,0,0,0,0
100004936088871_2731594950348348,0,0,0,0
201716867738239_1193962875180295,0,0,0,0
100006047775878_3763779400500282,0,0,0,0
197151134099751_535685992137360,7,0,1,0
100032312057685_1167375787682812,0,0,0,0
869956119703153_8401242966574393,0,0,0,0
153597284670905_805489938455630,23,7,0,0
1673727872_10222225726506788,0,0,0,0
869956119703153_8397191390312884,0,0,0,0
184586842007051_1034200625382412,0,0,0,0
100000250975440_8460031890681759,0,0,0,0
103542821464485_534726759218769,1,0,0,0
100027146093077_1522668521981336,0,0,0,0
2023168317797126_902683218566704,3,0,1,0
100016637587569_1633146877249883,0,0,0,0
492233207999169_1603205453568600,0,0,0,0
100017047364120_1601315043780059,0,0,0,0
1820338222_10220696892891790,0,0,0,0
3577442315865883_3845064315770347,0,0,0,0
100008337360546_3842437209377487,0,0,0,0
1927554254213531_3465036390465302,0,0,0,0
464040666354919_485489420876710,0,0,0,0
119720679905060_896146515885602,47,14,5,0
2097894073565292_8310274138993890,0,0,0,0
100052281602746_1068001621619215,0,0,0,0
698286673624242_7984635361655967,0,0,0,0
100089402520941_482153091441438,0,0,0,0
104783221047128_910239881122871,32,0,0,0
184586842007051_1034081312061010,3,0,0,0
100010568146845_2275398736155709,0,0,0,0
351257255212482_930417402454823,5,1,0,0
61560093510115_122126073506336450,0,0,0,0
725373115520190_1399600201430808,0,0,0,0
101545228301291_1097902398549771,5,0,0,0
312857555659_896063925899738,11,0,2,0
100001286713544_8188972124488930,0,0,0,0
113673321586572_486486324323786,1,0,0,0
100007693087422_3761009587498774,0,0,0,0
100001924687041_26377326985248099,0,0,0,0
100001924687041_26377325918581539,0,0,0,0
1409911329225272_1032506438881015,3,0,0,0
107339444541655_1038474051612294,1,0,0,0
100010568146845_2274973902864859,0,0,0,0
100082412525960_511320478291699,0,0,0,0
100082412525960_511308104959603,0,0,0,0
388269755048066_882054023943379,2,0,0,0
100032312057685_1166726091081115,0,0,0,0
100000490694763_27351509104448744,0,0,0,0
2023168317797126_902124128622613,4,0,0,0
100082412525960_511239058299841,0,0,0,0
2023168317797126_902084071959952,2,0,0,0
109503378163163_508176298390949,5,0,0,0
308888388976055_122128952834327739,1,0,0,0
100144161722650_1096927805472228,2,1,0,0
2023168317797126_902053915296301,3,0,0,0
100140628563682_1033618935432564,2,0,0,0
100052281602746_1067328988353145,0,0,0,0
170781491718162_1069231491873153,0,0,0,0
184586842007051_1033327858803022,2,0,0,0
104783221047128_909513324528860,32,0,0,0
74299655952_1012094270678529,5,0,0,0
116027095078138_1019464573514870,18,0,0,0
100001572865723_8162085110520503,0,0,0,0
100003779355682_3184633365005944,0,0,0,0
284144821369544_378931265224232,0,0,0,0
100000138022545_9019687468045764,0,0,0,0
100321102724130_480883351373993,7,1,0,0
100045792641728_1036672124535866,0,0,0,0
104475172000644_490388963721777,3,3,0,0
100082412525960_510737945016619,0,0,0,0
121968295025477_524600963253064,605,16,30,0
100024674297701_1795365294629263,0,0,0,0
388269755048066_881497977332317,1,0,0,0
100032312057685_1166179754469082,0,0,0,0
100010568146845_2274222732939976,0,0,0,0
457459190124669_515665357637385,0,0,0,0
100009525858313_3881970495463774,0,0,0,0
2947801435306573_7979646898788643,0,0,0,0
1435322420131009_3653200311676531,0,0,0,0
1147655399378320_1698466867630501,0,0,0,0
632008557518456_1453435598709077,0,0,0,0
465812372493690_522226506852276,0,0,0,0
100000102426415_9423813420965312,0,0,0,0
307341716016552_982159427254316,4,0,0,0
2097894073565292_8299326903421947,0,0,0,0
614920600212588_1022741796097131,0,0,0,0
617598555070846_2741706015993412,0,0,0,0
122454025097077_1027330912727207,8,0,0,0
100010568146845_2274103846285198,0,0,0,0
869956119703153_8388027914562565,0,0,0,0
2023168317797126_901451545356538,1,0,0,0
2023168317797126_901441768690849,3,2,0,0
345651701187541_511477754604934,0,0,0,0
207903446741132_1586559558875507,0,0,0,0
112605353532205_815083884070148,3,0,2,0
110681014086594_814607990865609,0,0,0,0
2023168317797126_901385985363094,7,4,0,0
235606932324258_594151819803099,0,0,0,0
590578412_10162255287063413,0,0,0,0
100000557266023_8788127604549061,0,0,0,0
354869601202299_884923596988913,0,0,0,0
1616779695269585_950998383729538,0,0,0,0
100000808656137_7898873020149575,0,0,0,0
103999821878489_812110941076670,8,0,0,0
100052281602746_1066700351749342,0,0,0,0
100027146093077_1521221495459372,0,0,0,0
104783221047128_908839257929600,34,0,0,0
184586842007051_1032615762207565,1,0,0,0
848607848648780_1082291297052715,9,0,0,0
100040962249076_1246753706700026,0,0,0,0
100040962249076_1246753576700039,0,0,0,0
100040962249076_1246753490033381,0,0,0,0
100040962249076_1246753396700057,0,0,0,0
100040962249076_1246753416700055,0,0,0,0
100040962249076_1246753243366739,0,0,0,0
100040962249076_1246753220033408,0,0,0,0
100040962249076_1246753190033411,0,0,0,0
100040962249076_1246753040033426,0,0,0,0
100040962249076_1246753166700080,0,0,0,0
100040962249076_1246752993366764,0,0,0,0
100040962249076_1246752953366768,0,0,0,0
100040962249076_1246752910033439,0,0,0,0
100040962249076_1246752886700108,0,0,0,0
100040962249076_1246752783366785,0,0,0,0
100040962249076_1246752753366788,0,0,0,0
100040962249076_1246752653366798,0,0,0,0
101391159643478_377940088656541,0,0,0,0
2757281961249471_3640175109626814,0,0,0,0
600068043_10161678023028044,0,0,0,0
100032312057685_1165496494537408,0,0,0,0
1223523050_10235431686432527,0,0,0,0
100002500930895_8062358547190763,0,0,0,0
100079656579308_483713140960568,0,0,0,0
61561981956773_122106789386399398,0,0,0,0
1616779695269585_950321067130603,0,0,0,0
1616779695269585_950309480465095,0,0,0,0
100074896491984_518771710629374,0,0,0,0
214197769984349_1038060577598060,0,0,0,0
100052281602746_1066041778481866,0,0,0,0
217331418442607_1026315176161005,0,0,0,0
184586842007051_1031926188943189,2,0,0,0
104783221047128_908173281329531,34,0,0,0
1851917114_10219798031661874,0,0,0,0
100055491613860_1004909574702087,0,0,0,0
100009654250844_2295821114083008,0,0,0,0
100001144534516_7970170103031062,0,0,0,0
639037812885368_1039685281345751,14,5,1,0
1742869248_10212434016842471,0,0,0,0
100064775100769_806599698175860,0,0,0,0
669697969_10161414890827970,0,0,0,0
869956119703153_8378357102196313,0,0,0,0
108071728949822_406506319108529,7,2,0,0
103470684867698_527929199586250,273,105,7,0
100009436309459_3853123841678788,0,0,0,0
570068091191513_1037173964480921,0,0,0,0
100009938437617_2244285732579353,0,0,0,0
388269755048066_880153194133462,2,0,0,0
100032312057685_1164811881272536,0,0,0,0
2757281961249471_3639322176378774,0,0,0,0
1230163183668104_823551073242117,7,0,2,0
457459190124669_514370464433541,0,0,0,0
100010615802656_2216205102076662,0,0,0,0
100004512663503_2765764596917269,0,0,0,0
100009525858313_3880035895657234,0,0,0,0
100027146093077_1519831635598358,0,0,0,0
2037830259694385_3480352875442109,0,0,0,0
100010568146845_2272398493122400,0,0,0,0
100000440987388_8736053249752621,0,0,0,0
100052281602746_1065388335213877,0,0,0,0
225599707531033_8142440899180168,0,0,0,0
100024745538780_1676588263176009,0,0,0,0
104783221047128_907534724726720,30,0,2,0
184586842007051_1031222835680191,3,0,0,0
170781491718162_1067015668761402,0,0,0,0
111139820375486_1026714409241309,0,0,0,0
100000111468029_8745467548800207,0,0,0,0
106584670094311_1565708167515280,0,0,0,0
100000219157782_8802342403116311,0,0,0,0
1083757941685717_552300787121081,0,0,0,0
2037830259694385_3479989288811801,0,0,0,0
100001755286098_8123727747695654,0,0,0,0
276264133008403_1490553884912749,0,0,0,0
1616779695269585_949241063905270,0,0,0,0
100001399888424_8116468371743078,0,0,0,0
388269755048066_879480334200748,2,0,0,0
100032312057685_1164115654675492,0,0,0,0
2037830259694385_3479042352239828,0,0,0,0
344369905665247_1048702307257218,19,3,0,0
276539052211017_122143060166272239,4,2,3,0
569594804841755_1038245267976704,0,0,0,0
4161017587300265_7871996916202295,0,0,0,0
570079565592614_612066178060619,0,0,0,0
107809352058939_474968558798174,8,1,1,0
100010766778876_2219047161797488,0,0,0,0
2023168317797126_899434685558224,1,0,0,0
100092232082530_415201264897606,0,0,0,0
100020186962031_1494916147857936,0,0,0,0
305093092690549_122130899798314282,10,2,0,0
848607848648780_1080511307230714,3,0,0,0
1069591985_10228226934153092,0,0,0,0
100026066676895_1477991989746343,0,0,0,0
100010568146845_2271634663198783,0,0,0,0
100052281602746_1064748271944550,0,0,0,0
184586842007051_1030497542419387,2,0,0,0
104783221047128_906797628133763,32,0,0,0
267900173074780_122138528270268564,7,3,3,0
100046582602504_1033088494920561,0,0,0,0
1048617101838577_998402735628901,1,0,0,0
102374521970977_832219195676092,10,4,1,0
100010130536809_2262033150811014,0,0,0,0
100605482322052_522770763429890,6,0,0,0
388269755048066_878995237582591,0,0,0,0
276539052211017_122142890258272239,4,1,0,0
829799700471807_941397268027290,0,1,0,0
240265526005884_8488937527805268,0,0,0,0
100011650459666_2229742477424079,0,0,0,0
848607848648780_1079818887299956,2,0,0,0
214197769984349_1036376217766496,0,0,0,0
100009356113619_3829641930690973,0,0,0,0
100052281602746_1064075722011805,0,0,0,0
100089402520941_477891235200957,0,0,0,0
103542821464485_530778046280307,1,0,0,0
100027146093077_1518358162412372,0,0,0,0
184586842007051_1029776675824807,5,0,0,0
100000355568301_8173270456028059,0,0,0,0
1239598836978084_1543294943275137,0,0,0,0
100010493884201_2210418739317901,0,0,0,0
103243701439970_828018146099280,4,1,0,0
100040382800952_1219761096046639,0,0,0,0
109529237487121_1018422023619970,0,0,1,0
100034580341596_1233553891140611,0,0,0,0
100008077981605_3904738896472005,0,0,0,0
107017705609588_486332664343762,7,0,0,0
172765311026655_1020475433419140,2,0,0,0
172765311026655_1020474576752559,2,0,0,0
100000056130270_8439508719394249,0,0,0,0
611498830406774_860065228883465,0,0,0,0
645338003294456_1239205557241028,0,0,0,0
100012863400121_1993511234420971,0,0,0,0
100001610880605_8141672265896389,0,0,0,0
100000155645339_8961646840517082,0,0,0,0
2023168317797126_898253315676361,7,1,0,0
388269755048066_878240517658063,1,0,0,0
100032312057685_1162813628139028,0,0,0,0
100014916736333_1868079363699270,0,0,0,0
100006529386255_4019482128279394,0,0,0,0
100032312057685_1140925413661183,8,2,75,0
683038992404826_1427681537940564,0,0,0,0
175854151847380_457915330307926,0,0,0,0
2134299223399830_2956575347838876,2,0,0,0
674516572_10159651778601573,7,0,0,0
100000788998597_7826953420674213,0,0,0,0
100003163351049_7826015830847118,317,0,115,0
1141041166695560_1648866265913045,0,0,0,0
492233207999169_1575620599660419,0,0,0,0
557786917647315_7855847014507899,0,0,0,0
100086345244914_452627710958733,6,0,8,0
100094141467256_340110725803640,1,0,2,0
100007693087422_3729557687310631,5,3,2,0
1477983602_10226528422304970,45,0,6,0
1273775433_10234807062819002,74,0,2,0
100003667171965_3191558500976358,6,0,1,0
100052281602746_1041389217613789,4,0,0,0
170781491718162_1036395795156723,26,24,110,0
100011228354879_2153627661688158,2,0,3,0
100094893090979_322201894286245,2,1,2,0
100003329018458_7721513197969571,0,0,0,0
100028188674992_1525234558426152,0,0,0,0
100073421052567_510759091381455,0,0,0,0
1637583563_10221918185657255,0,0,0,0
687518666_10160471047338667,41,0,2,0
869956119703153_8146380045394021,7,0,29,0
663527788130198_1164599264689712,0,0,0,0
100000218024659_8629543847062797,46,0,10,0
100032312057685_1140383430382048,8,2,82,0
100058486675700_882960713663476,1,0,0,0
618121565_10159842006871566,75,0,14,0
881391685332955_2795029417302496,2,0,2,0
1745357935748816_3790348401249749,0,0,1,0
100033970853250_1185282789280738,3,0,9,0
100011414085353_2460392377684541,0,0,0,0
100028244120364_1538127983805324,1,1,2,0
6843642542348480_7871869436192447,2,0,10,0
100009969693605_2239865276355774,2,0,0,0
100009677985402_2271106623221915,8,0,5,0
100052281602746_1040745591011485,4,0,0,0
100064965447089_857407479768092,4,0,0,0
100004262624349_2992478657570859,25,0,18,0
61559680618143_122121534710322687,0,0,0,0
465885632447300_505473561821840,0,0,0,0
100032312057685_1145178616569196,8,2,82,0
100082412525960_488550563902024,1,0,11,0
1779862445800687_1935263343593929,3,0,2,0
2241963522716836_3789619051284601,0,0,0,0
1862347380784681_2355377848148296,0,0,0,0
100080185279210_492736180075887,1,0,0,0
2254503014845175_3364973860464746,2,0,4,0
2300069060013852_8158717920815574,2,0,1,0
2562330377120325_8160671123952861,1,0,2,0
4088953207818114_8010359445677451,1,0,1,0
100004109711637_2858495907630705,27,0,5,0
100040962249076_1225588522149878,8,0,2,0
100040766083963_1291768562192001,4,0,2,0
100052281602746_1045777953841582,3,0,0,0
170781491718162_1042129241250045,22,19,80,0
894786142336271_933974215084130,0,0,0,0
894786142336271_933971958417689,0,0,0,0
894786142336271_933984241749794,0,0,0,0
894786142336271_933977538417131,0,0,0,0
894786142336271_933969298417955,0,0,0,0
894786142336271_933979711750247,0,0,0,0
894786142336271_933970301751188,0,0,0,0
894786142336271_933972868417598,0,0,0,0
894786142336271_933974745084077,0,0,0,0
894786142336271_933961431752075,0,0,0,0
1293095694404647_2403837839997088,10,0,2,0
894786142336271_933960581752160,0,0,0,0
894786142336271_933959438418941,0,0,0,0
894786142336271_933958271752391,0,0,0,0
894786142336271_933957158419169,0,0,0,0
894786142336271_933955538419331,0,0,0,0
894786142336271_933953228419562,0,0,0,0
894786142336271_933951098419775,0,0,0,0
894786142336271_933949025086649,0,0,0,0
528905745_10161960675600746,88,1,21,0
894786142336271_933948101753408,0,0,0,0
894786142336271_933946915086860,0,0,0,0
894786142336271_933944908420394,0,0,0,0
894786142336271_933943581753860,0,0,0,0
894786142336271_933941851754033,0,0,0,0
894786142336271_933941251754093,0,0,0,0
894786142336271_933939971754221,0,0,0,0
894786142336271_933936488421236,0,0,0,0
894786142336271_933932968421588,0,0,0,0
730892405_10160310907942406,50,0,0,0
894786142336271_933927638422121,0,0,0,0
894786142336271_933914215090130,0,0,0,0
1211884242782658_1467623280542085,808,160,178,0
100004005888161_3302594896550674,7,0,2,0
100011408082089_2444014339322145,7,0,9,0
100004062158804_3505626692916035,11,0,0,0
100001209534307_8111974885519415,0,0,1,0
100007544704970_3702463320015122,32,0,29,0
100005194026408_2548902185292891,5,0,5,0
100032312057685_1144595199960871,5,2,79,0
1127628571108317_1709402516264250,2,0,1,0
117102649001302_1419857378725816,2,0,7,0
100086620209287_454980467399290,2,0,4,0
1361127933913361_27011716111761191,0,0,0,0
100004086338869_3545891092223734,20,0,4,0
100002997181595_7433619046747928,168,0,61,0
1593263604082548_7772372549504925,2,0,9,0
100005219581398_2436813513169278,43,0,1,0
100089402520941_456941480629266,2,0,0,0
100052281602746_1045194810566563,5,0,1,0
100002501593294_7794440573982585,92,3,29,0
100091142017746_414423338272397,6,0,0,0
100007604891739_3632291890367605,38,0,3,0
603822975165471_771221055092328,0,0,0,0
100009956715973_2293917327616802,12,0,0,0
100000011953557_8268019023208414,146,0,0,0
457459190124669_494394613097793,0,0,0,0
100032312057685_1144102990010092,11,2,74,0
100003932020996_3009901382484233,48,0,12,0
492233207999169_1578918465997299,9,0,11,0
100000322351987_7941367219217278,16,1,0,0
61560717740959_122113931036357258,0,0,0,0
100003108878871_7788257481287804,1,0,0,0
581567583397895_1045814036973245,1,0,1,0
100003284728806_7700260166760064,36,4,6,0
100052281602746_1044617993957578,2,0,0,0
100089402520941_456277320695682,2,0,0,0
1315102742_10231709864032345,27,0,5,0
716550913529554_832930205224957,0,0,0,0
100000690406633_8347475518618712,62,4,0,0
100001804372034_26094777360165720,11,0,0,0
100003134954231_8062681407179611,17,0,13,0
100045077094327_1031116555067571,0,0,0,0
100015417193260_1795835454273677,1,0,0,0
509211503050765_1412958699342703,0,0,0,0
100037045564942_1185658689345639,1,0,1,0
1076085173620427_1149271039635173,0,0,0,0
17402347_10100934820095005,19,0,1,0
100006999120609_3721158744794060,27,0,0,0
100011616702698_2090061821391021,2,0,2,0
